../juliet/prep/CWE606,27/12/2020,02:43:44,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",7131,0.01,CrossEntropyLoss(),0.602,0.765,0.655,0.573,0.984,0.988,0.984,0.98,0.992,0.984,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE80,27/12/2020,02:49:54,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",9943,0.01,CrossEntropyLoss(),0.849,0.925,0.869,0.82,0.907,0.991,0.92,0.858,0.947,0.96,0.952,0.943,0.967,0.973,0.969,0.965,0.988,0.978,0.989,1.0,0.998,0.996,0.998,1.0
../juliet/prep/CWE319,27/12/2020,02:51:41,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",5462,0.01,CrossEntropyLoss(),0.837,0.758,0.825,0.904,0.841,0.701,0.818,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE369,27/12/2020,03:06:27,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",70,0.01,CrossEntropyLoss(),0.993,0.988,0.993,0.997,0.998,1.0,0.998,0.995,0.98,0.996,0.98,0.964,0.997,0.999,0.997,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE113,27/12/2020,03:17:08,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",345,0.01,CrossEntropyLoss(),0.923,0.945,0.924,0.905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.999,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE81,27/12/2020,03:24:05,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",9218,0.01,CrossEntropyLoss(),0.823,0.97,0.84,0.74,0.876,0.94,0.879,0.825,0.876,0.97,0.882,0.808,0.957,0.99,0.957,0.925,0.952,0.96,0.95,0.941,0.967,0.98,0.966,0.951
../juliet/prep/CWE563,27/12/2020,03:27:14,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",4252,0.01,CrossEntropyLoss(),0.775,0.9,0.8,0.72,0.765,0.67,0.74,0.827,0.83,0.86,0.835,0.811,0.71,0.47,0.618,0.904,0.84,0.84,0.84,0.84,0.845,0.84,0.844,0.848
../juliet/prep/CWE506,27/12/2020,03:28:03,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",7800,0.01,CrossEntropyLoss(),0.787,0.84,0.808,0.778,0.745,0.68,0.739,0.81,0.723,0.68,0.723,0.773,0.872,0.88,0.88,0.88,0.979,1.0,0.98,0.962,0.957,0.96,0.96,0.96
../juliet/prep/CWE89,27/12/2020,03:29:34,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",685,0.01,CrossEntropyLoss(),0.994,0.99,0.994,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE690,27/12/2020,03:49:01,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",785,0.01,CrossEntropyLoss(),0.526,0.282,0.378,0.571,0.538,0.753,0.624,0.533,0.592,0.853,0.681,0.566,0.997,0.994,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
